Year,League,TeamIdAlt,FranchiseId,Division,Rank,Wins,Losses,Runs,HomeRuns,ERA,Name,Park,TeamId
2000,NL,SDN,SDP,W,5,76,86,752,157,4.52,San Diego Padres,Qualcomm Stadium,SDP
2000,AL,SEA,SEA,W,2,91,71,907,198,4.49,Seattle Mariners,Safeco Field,SEA
2000,NL,SFN,SFG,W,1,97,65,925,226,4.21,San Francisco Giants,PacBell Park,SFG
2000,NL,SLN,STL,C,1,95,67,887,235,4.38,St. Louis Cardinals,Busch Stadium II,STL
2000,AL,TBA,TBD,E,5,69,92,733,162,4.86,Tampa Bay Devil Rays,Tropicana Field,TBD
2000,AL,TEX,TEX,W,4,71,91,848,173,5.52,Texas Rangers,The Ballpark at Arlington,TEX
2000,AL,TOR,TOR,E,3,83,79,861,244,5.14,Toronto Blue Jays,Skydome,TOR
2001,AL,ANA,ANA,W,3,75,87,691,158,4.2,Anaheim Angels,Edison International Field,ANA
2001,NL,ARI,ARI,W,1,92,70,818,208,3.87,Arizona Diamondbacks,Bank One Ballpark,ARI
2001,NL,ATL,ATL,E,1,88,74,729,174,3.59,Atlanta Braves,Turner Field,ATL
2001,AL,BAL,BAL,E,4,63,98,687,136,4.67,Baltimore Orioles,Oriole Park at Camden Yards,BAL
2001,AL,BOS,BOS,E,2,82,79,772,198,4.15,Boston Red Sox,Fenway Park II,BOS
2001,AL,CHA,CHW,C,3,83,79,798,214,4.55,Chicago White Sox,Comiskey Park II,CHW
2001,NL,CHN,CHC,C,3,88,74,777,194,4.03,Chicago Cubs,Wrigley Field,CHC
2001,NL,CIN,CIN,C,5,66,96,735,176,4.77,Cincinnati Reds,Cinergy Field,CIN
2001,AL,CLE,CLE,C,1,91,71,897,212,4.64,Cleveland Indians,Jacobs Field,CLE
2001,NL,COL,COL,W,5,73,89,923,213,5.29,Colorado Rockies,Coors Field,COL
2001,AL,DET,DET,C,4,66,96,724,139,5.01,Detroit Tigers,Comerica Park,DET
2001,NL,FLO,FLA,E,4,76,86,742,166,4.32,Florida Marlins,Pro Player Stadium,FLA
2001,NL,HOU,HOU,C,1,93,69,847,208,4.37,Houston Astros,Enron Field,HOU
2001,AL,KCA,KCR,C,5,65,97,729,152,4.87,Kansas City Royals,Kauffman Stadium,KCR
2001,NL,LAN,LAD,W,3,86,76,758,206,4.25,Los Angeles Dodgers,Dodger Stadium,LAD
2001,NL,MIL,MIL,C,4,68,94,740,209,4.64,Milwaukee Brewers,Miller Park,MIL
2001,AL,MIN,MIN,C,2,85,77,771,164,4.51,Minnesota Twins,Hubert H Humphrey Metrodome,MIN
2001,NL,MON,WSN,E,5,68,94,670,131,4.68,Montreal Expos,Stade Olympique,MON
2001,AL,NYA,NYY,E,1,95,65,804,203,4.02,New York Yankees,Yankee Stadium II,NYY
2001,NL,NYN,NYM,E,3,82,80,642,147,4.07,New York Mets,Shea Stadium,NYM
2001,AL,OAK,OAK,W,2,102,60,884,199,3.59,Oakland Athletics,Oakland Coliseum,OAK
2001,NL,PHI,PHI,E,2,86,76,746,164,4.15,Philadelphia Phillies,Veterans Stadium,PHI
2001,NL,PIT,PIT,C,6,62,100,657,161,5.05,Pittsburgh Pirates,PNC Park,PIT
2001,NL,SDN,SDP,W,4,79,83,789,161,4.52,San Diego Padres,Qualcomm Stadium,SDP
2001,AL,SEA,SEA,W,1,116,46,927,169,3.54,Seattle Mariners,Safeco Field,SEA
2001,NL,SFN,SFG,W,2,90,72,799,235,4.18,San Francisco Giants,PacBell Park,SFG
2001,NL,SLN,STL,C,2,93,69,814,199,3.93,St. Louis Cardinals,Busch Stadium II,STL
2001,AL,TBA,TBD,E,5,62,100,672,121,4.94,Tampa Bay Devil Rays,Tropicana Field,TBD
2001,AL,TEX,TEX,W,4,73,89,890,246,5.71,Texas Rangers,The Ballpark at Arlington,TEX
2001,AL,TOR,TOR,E,3,80,82,767,195,4.28,Toronto Blue Jays,Skydome,TOR
2002,AL,ANA,ANA,W,2,99,63,851,152,3.69,Anaheim Angels,Edison International Field,ANA
2002,NL,ARI,ARI,W,1,98,64,819,165,3.92,Arizona Diamondbacks,Bank One Ballpark,ARI
2002,NL,ATL,ATL,E,1,101,59,708,164,3.13,Atlanta Braves,Turner Field,ATL
2002,AL,BAL,BAL,E,4,67,95,667,165,4.46,Baltimore Orioles,Oriole Park at Camden Yards,BAL
2002,AL,BOS,BOS,E,2,93,69,859,177,3.75,Boston Red Sox,Fenway Park II,BOS
2002,AL,CHA,CHW,C,2,81,81,856,217,4.53,Chicago White Sox,Comiskey Park II,CHW
2002,NL,CHN,CHC,C,5,67,95,706,200,4.29,Chicago Cubs,Wrigley Field,CHC
2002,NL,CIN,CIN,C,3,78,84,709,169,4.27,Cincinnati Reds,Cinergy Field,CIN
2002,AL,CLE,CLE,C,3,74,88,739,192,4.91,Cleveland Indians,Jacobs Field,CLE
2002,NL,COL,COL,W,4,73,89,778,152,5.2,Colorado Rockies,Coors Field,COL
2002,AL,DET,DET,C,5,55,106,575,124,4.92,Detroit Tigers,Comerica Park,DET
2002,NL,FLO,FLA,E,4,79,83,699,146,4.36,Florida Marlins,Pro Player Stadium,FLA
2002,NL,HOU,HOU,C,2,84,78,749,167,4,Houston Astros,Minute Maid Park,HOU
2002,AL,KCA,KCR,C,4,62,100,737,140,5.21,Kansas City Royals,Kauffman Stadium,KCR
2002,NL,LAN,LAD,W,3,92,70,713,155,3.69,Los Angeles Dodgers,Dodger Stadium,LAD
2002,NL,MIL,MIL,C,6,56,106,627,139,4.73,Milwaukee Brewers,Miller Park,MIL
2002,AL,MIN,MIN,C,1,94,67,768,167,4.12,Minnesota Twins,Hubert H Humphrey Metrodome,MIN
2002,NL,MON,WSN,E,2,83,79,735,162,3.97,Montreal Expos,Stade Olympique,MON
2002,AL,NYA,NYY,E,1,103,58,897,223,3.87,New York Yankees,Yankee Stadium II,NYY
2002,NL,NYN,NYM,E,5,75,86,690,160,3.89,New York Mets,Shea Stadium,NYM
2002,AL,OAK,OAK,W,1,103,59,800,205,3.68,Oakland Athletics,Oakland Coliseum,OAK
2002,NL,PHI,PHI,E,3,80,81,710,165,4.17,Philadelphia Phillies,Veterans Stadium,PHI
2002,NL,PIT,PIT,C,4,72,89,641,142,4.23,Pittsburgh Pirates,PNC Park,PIT
2002,NL,SDN,SDP,W,5,66,96,662,136,4.62,San Diego Padres,Qualcomm Stadium,SDP
2002,AL,SEA,SEA,W,3,93,69,814,152,4.07,Seattle Mariners,Safeco Field,SEA
2002,NL,SFN,SFG,W,2,95,66,783,198,3.54,San Francisco Giants,PacBell Park,SFG
2002,NL,SLN,STL,C,1,97,65,787,175,3.7,St. Louis Cardinals,Busch Stadium II,STL
2002,AL,TBA,TBD,E,5,55,106,673,133,5.29,Tampa Bay Devil Rays,Tropicana Field,TBD
2002,AL,TEX,TEX,W,4,72,90,843,230,5.15,Texas Rangers,The Ballpark at Arlington,TEX
2002,AL,TOR,TOR,E,3,78,84,813,187,4.8,Toronto Blue Jays,Skydome,TOR
2003,AL,ANA,ANA,W,3,77,85,736,150,4.28,Anaheim Angels,Edison International Field,ANA
2003,NL,ARI,ARI,W,3,84,78,717,152,3.84,Arizona Diamondbacks,Bank One Ballpark,ARI
2003,NL,ATL,ATL,E,1,101,61,907,235,4.1,Atlanta Braves,Turner Field,ATL
2003,AL,BAL,BAL,E,4,71,91,743,152,4.76,Baltimore Orioles,Oriole Park at Camden Yards,BAL
2003,AL,BOS,BOS,E,2,95,67,961,238,4.48,Boston Red Sox,Fenway Park II,BOS
2003,AL,CHA,CHW,C,2,86,76,791,220,4.17,Chicago White Sox,U.S. Cellular Field,CHW
2003,NL,CHN,CHC,C,1,88,74,724,172,3.83,Chicago Cubs,Wrigley Field,CHC
2003,NL,CIN,CIN,C,5,69,93,694,182,5.09,Cincinnati Reds,Great American Ball Park,CIN
2003,AL,CLE,CLE,C,4,68,94,699,158,4.21,Cleveland Indians,Jacobs Field,CLE
2003,NL,COL,COL,W,4,74,88,853,198,5.2,Colorado Rockies,Coors Field,COL
2003,AL,DET,DET,C,5,43,119,591,153,5.3,Detroit Tigers,Comerica Park,DET
2003,NL,FLO,FLA,E,2,91,71,751,157,4.04,Florida Marlins,Pro Player Stadium,FLA
2003,NL,HOU,HOU,C,2,87,75,805,191,3.86,Houston Astros,Minute Maid Park,HOU
2003,AL,KCA,KCR,C,3,83,79,836,162,5.05,Kansas City Royals,Kauffman Stadium,KCR
2003,NL,LAN,LAD,W,2,85,77,574,124,3.16,Los Angeles Dodgers,Dodger Stadium,LAD
2003,NL,MIL,MIL,C,6,68,94,714,196,5.02,Milwaukee Brewers,Miller Park,MIL
2003,AL,MIN,MIN,C,1,90,72,801,155,4.41,Minnesota Twins,Hubert H Humphrey Metrodome,MIN
2003,NL,MON,WSN,E,4,83,79,711,144,4.01,Montreal Expos,Stade Olympique/Hiram Bithorn Stadium,MON
2003,AL,NYA,NYY,E,1,101,61,877,230,4.02,New York Yankees,Yankee Stadium II,NYY
2003,NL,NYN,NYM,E,5,66,95,642,124,4.48,New York Mets,Shea Stadium,NYM
2003,AL,OAK,OAK,W,1,96,66,768,176,3.63,Oakland Athletics,Oakland Coliseum,OAK
2003,NL,PHI,PHI,E,3,86,76,791,166,4.04,Philadelphia Phillies,Veterans Stadium,PHI
2003,NL,PIT,PIT,C,4,75,87,753,163,4.64,Pittsburgh Pirates,PNC Park,PIT
2003,NL,SDN,SDP,W,5,64,98,678,128,4.87,San Diego Padres,Qualcomm Stadium,SDP
2003,AL,SEA,SEA,W,2,93,69,795,139,3.76,Seattle Mariners,Safeco Field,SEA
2003,NL,SFN,SFG,W,1,100,61,755,180,3.73,San Francisco Giants,PacBell Park,SFG
2003,NL,SLN,STL,C,3,85,77,876,196,4.6,St. Louis Cardinals,Busch Stadium II,STL
2003,AL,TBA,TBD,E,5,63,99,715,137,4.93,Tampa Bay Devil Rays,Tropicana Field,TBD
2003,AL,TEX,TEX,W,4,71,91,826,239,5.67,Texas Rangers,The Ballpark at Arlington,TEX
2003,AL,TOR,TOR,E,3,86,76,894,190,4.69,Toronto Blue Jays,Skydome,TOR
2004,AL,ANA,ANA,W,1,92,70,836,162,4.28,Anaheim Angels,Angels Stadium of Anaheim,ANA
2004,NL,ARI,ARI,W,5,51,111,615,135,4.98,Arizona Diamondbacks,Bank One Ballpark,ARI
2004,NL,ATL,ATL,E,1,96,66,803,178,3.74,Atlanta Braves,Turner Field,ATL
2004,AL,BAL,BAL,E,3,78,84,842,169,4.7,Baltimore Orioles,Oriole Park at Camden Yards,BAL
2004,AL,BOS,BOS,E,2,98,64,949,222,4.18,Boston Red Sox,Fenway Park II,BOS
2004,AL,CHA,CHW,C,2,83,79,865,242,4.91,Chicago White Sox,U.S. Cellular Field,CHW
2004,NL,CHN,CHC,C,3,89,73,789,235,3.81,Chicago Cubs,Wrigley Field,CHC
2004,NL,CIN,CIN,C,4,76,86,750,194,5.19,Cincinnati Reds,Great American Ball Park,CIN
2004,AL,CLE,CLE,C,3,80,82,858,184,4.81,Cleveland Indians,Jacobs Field,CLE
2004,NL,COL,COL,W,4,68,94,833,202,5.54,Colorado Rockies,Coors Field,COL
2004,AL,DET,DET,C,4,72,90,827,201,4.93,Detroit Tigers,Comerica Park,DET
2004,NL,FLO,FLA,E,3,83,79,718,148,4.1,Florida Marlins,Pro Player Stadium,FLA
2004,NL,HOU,HOU,C,2,92,70,803,187,4.05,Houston Astros,Minute Maid Park,HOU
2004,AL,KCA,KCR,C,5,58,104,720,150,5.15,Kansas City Royals,Kauffman Stadium,KCR
2004,NL,LAN,LAD,W,1,93,69,761,203,4.01,Los Angeles Dodgers,Dodger Stadium,LAD
2004,NL,MIL,MIL,C,6,67,94,634,135,4.24,Milwaukee Brewers,Miller Park,MIL
2004,AL,MIN,MIN,C,1,92,70,780,191,4.03,Minnesota Twins,Hubert H Humphrey Metrodome,MIN
2004,NL,MON,WSN,E,5,67,95,635,151,4.33,Montreal Expos,Stade Olympique/Hiram Bithorn Stadium,MON
2004,AL,NYA,NYY,E,1,101,61,897,242,4.69,New York Yankees,Yankee Stadium II,NYY
2004,NL,NYN,NYM,E,4,71,91,684,185,4.09,New York Mets,Shea Stadium,NYM
2004,AL,OAK,OAK,W,2,91,71,793,189,4.17,Oakland Athletics,Network Associates Coliseum,OAK
2004,NL,PHI,PHI,E,2,86,76,840,215,4.45,Philadelphia Phillies,Citizens Bank Park,PHI
2004,NL,PIT,PIT,C,5,72,89,680,142,4.29,Pittsburgh Pirates,PNC Park,PIT
2004,NL,SDN,SDP,W,3,87,75,768,139,4.03,San Diego Padres,Petco Park,SDP
2004,AL,SEA,SEA,W,4,63,99,698,136,4.76,Seattle Mariners,Safeco Field,SEA
2004,NL,SFN,SFG,W,2,91,71,850,183,4.29,San Francisco Giants,SBC Park,SFG
2004,NL,SLN,STL,C,1,105,57,855,214,3.75,St. Louis Cardinals,Busch Stadium II,STL
2004,AL,TBA,TBD,E,4,70,91,714,145,4.81,Tampa Bay Devil Rays,Tropicana Field,TBD
2004,AL,TEX,TEX,W,3,89,73,860,227,4.53,Texas Rangers,The Ballpark at Arlington,TEX
2004,AL,TOR,TOR,E,5,67,94,719,145,4.91,Toronto Blue Jays,Skydome,TOR
2005,NL,ARI,ARI,W,2,77,85,696,191,4.84,Arizona Diamondbacks,Bank One Ballpark,ARI
2005,NL,ATL,ATL,E,1,90,72,769,184,3.98,Atlanta Braves,Turner Field,ATL
2005,AL,BAL,BAL,E,4,74,88,729,189,4.56,Baltimore Orioles,Oriole Park at Camden Yards,BAL
2005,AL,BOS,BOS,E,2,95,67,910,199,4.74,Boston Red Sox,Fenway Park II,BOS
2005,AL,CHA,CHW,C,1,99,63,741,200,3.61,Chicago White Sox,U.S. Cellular Field,CHW
2005,NL,CHN,CHC,C,4,79,83,703,194,4.19,Chicago Cubs,Wrigley Field,CHC
2005,NL,CIN,CIN,C,5,73,89,820,222,5.15,Cincinnati Reds,Great American Ball Park,CIN
2005,AL,CLE,CLE,C,2,93,69,790,207,3.61,Cleveland Indians,Jacobs Field,CLE
2005,NL,COL,COL,W,5,67,95,740,150,5.13,Colorado Rockies,Coors Field,COL
2005,AL,DET,DET,C,4,71,91,723,168,4.51,Detroit Tigers,Comerica Park,DET
2005,NL,FLO,FLA,E,3,83,79,717,128,4.16,Florida Marlins,Dolphin Stadium,FLA
2005,NL,HOU,HOU,C,2,89,73,693,161,3.51,Houston Astros,Minute Maid Park,HOU
2005,AL,KCA,KCR,C,5,56,106,701,126,5.49,Kansas City Royals,Kauffman Stadium,KCR
2005,AL,LAA,ANA,W,1,95,67,761,147,3.68,Los Angeles Angels of Anaheim,Angel Stadium,LAA
2005,NL,LAN,LAD,W,4,71,91,685,149,4.38,Los Angeles Dodgers,Dodger Stadium,LAD
2005,NL,MIL,MIL,C,3,81,81,726,175,3.97,Milwaukee Brewers,Miller Park,MIL
2005,AL,MIN,MIN,C,3,83,79,688,134,3.71,Minnesota Twins,Hubert H Humphrey Metrodome,MIN
2005,AL,NYA,NYY,E,1,95,67,886,229,4.52,New York Yankees,Yankee Stadium II,NYY
2005,NL,NYN,NYM,E,3,83,79,722,175,3.76,New York Mets,Shea Stadium,NYM
2005,AL,OAK,OAK,W,2,88,74,772,155,3.69,Oakland Athletics,McAfee Coliseum,OAK
2005,NL,PHI,PHI,E,2,88,74,807,167,4.21,Philadelphia Phillies,Citizens Bank Park,PHI
2005,NL,PIT,PIT,C,6,67,95,680,139,4.42,Pittsburgh Pirates,PNC Park,PIT
2005,NL,SDN,SDP,W,1,82,80,684,130,4.13,San Diego Padres,Petco Park,SDP
2005,AL,SEA,SEA,W,4,69,93,699,130,4.49,Seattle Mariners,Safeco Field,SEA
2005,NL,SFN,SFG,W,3,75,87,649,128,4.33,San Francisco Giants,SBC Park,SFG
2005,NL,SLN,STL,C,1,100,62,805,170,3.49,St. Louis Cardinals,Busch Stadium II,STL
2005,AL,TBA,TBD,E,5,67,95,750,157,5.39,Tampa Bay Devil Rays,Tropicana Field,TBD
2005,AL,TEX,TEX,W,3,79,83,865,260,4.96,Texas Rangers,Ameriquest Field,TEX
2005,AL,TOR,TOR,E,3,80,82,775,136,4.06,Toronto Blue Jays,Rogers Centre,TOR
2005,NL,WAS,WSN,E,5,81,81,639,117,3.87,Washington Nationals,R.F.K. Stadium,WSN
2006,NL,ARI,ARI,W,4,76,86,773,160,4.48,Arizona Diamondbacks,Chase Field,ARI
2006,NL,ATL,ATL,E,3,79,83,849,222,4.6,Atlanta Braves,Turner Field,ATL
2006,AL,BAL,BAL,E,4,70,92,768,164,5.35,Baltimore Orioles,Oriole Park at Camden Yards,BAL
2006,AL,BOS,BOS,E,3,86,76,820,192,4.83,Boston Red Sox,Fenway Park II,BOS
2006,AL,CHA,CHW,C,3,90,72,868,236,4.61,Chicago White Sox,U.S. Cellular Field,CHW
2006,NL,CHN,CHC,C,6,66,96,716,166,4.74,Chicago Cubs,Wrigley Field,CHC
2006,NL,CIN,CIN,C,3,80,82,749,217,4.51,Cincinnati Reds,Great American Ball Park,CIN
2006,AL,CLE,CLE,C,4,78,84,870,196,4.41,Cleveland Indians,Jacobs Field,CLE
2006,NL,COL,COL,W,4,76,86,813,157,4.66,Colorado Rockies,Coors Field,COL
2006,AL,DET,DET,C,2,95,67,822,203,3.84,Detroit Tigers,Comerica Park,DET
2006,NL,FLO,FLA,E,4,78,84,758,182,4.37,Florida Marlins,Dolphin Stadium,FLA
2006,NL,HOU,HOU,C,2,82,80,735,174,4.08,Houston Astros,Minute Maid Park,HOU
2006,AL,KCA,KCR,C,5,62,100,757,124,5.65,Kansas City Royals,Kauffman Stadium,KCR
2006,AL,LAA,ANA,W,2,89,73,766,159,4.04,Los Angeles Angels of Anaheim,Angel Stadium,LAA
2006,NL,LAN,LAD,W,2,88,74,820,153,4.23,Los Angeles Dodgers,Dodger Stadium,LAD
2006,NL,MIL,MIL,C,4,75,87,730,180,4.82,Milwaukee Brewers,Miller Park,MIL
2006,AL,MIN,MIN,C,1,96,66,801,143,3.95,Minnesota Twins,Hubert H Humphrey Metrodome,MIN
2006,AL,NYA,NYY,E,1,97,65,930,210,4.41,New York Yankees,Yankee Stadium II,NYY
2006,NL,NYN,NYM,E,1,97,65,834,200,4.14,New York Mets,Shea Stadium,NYM
2006,AL,OAK,OAK,W,1,93,69,771,175,4.21,Oakland Athletics,McAfee Coliseum,OAK
2006,NL,PHI,PHI,E,2,85,77,865,216,4.6,Philadelphia Phillies,Citizens Bank Park,PHI
2006,NL,PIT,PIT,C,5,67,95,691,141,4.52,Pittsburgh Pirates,PNC Park,PIT
2006,NL,SDN,SDP,W,1,88,74,731,161,3.87,San Diego Padres,Petco Park,SDP
2006,AL,SEA,SEA,W,4,78,84,756,172,4.6,Seattle Mariners,Safeco Field,SEA
2006,NL,SFN,SFG,W,3,76,85,746,163,4.63,San Francisco Giants,AT&T Park,SFG
2006,NL,SLN,STL,C,1,83,78,781,184,4.54,St. Louis Cardinals,Busch Stadium III,STL
2006,AL,TBA,TBD,E,5,61,101,689,190,4.96,Tampa Bay Devil Rays,Tropicana Field,TBD
2006,AL,TEX,TEX,W,3,80,82,835,183,4.6,Texas Rangers,Ameriquest Field,TEX
2006,AL,TOR,TOR,E,2,87,75,809,199,4.37,Toronto Blue Jays,Rogers Centre,TOR
2006,NL,WAS,WSN,E,5,71,91,746,164,5.03,Washington Nationals,R.F.K. Stadium,WSN
2007,NL,ARI,ARI,W,1,90,72,712,171,4.13,Arizona Diamondbacks,Chase Field,ARI
2007,NL,ATL,ATL,E,3,84,78,810,176,4.11,Atlanta Braves,Turner Field,ATL
2007,AL,BAL,BAL,E,4,69,93,756,142,5.17,Baltimore Orioles,Oriole Park at Camden Yards,BAL
2007,AL,BOS,BOS,E,1,96,66,867,166,3.87,Boston Red Sox,Fenway Park II,BOS
2007,AL,CHA,CHW,C,4,72,90,693,190,4.77,Chicago White Sox,U.S. Cellular Field,CHW
2007,NL,CHN,CHC,C,1,85,77,752,151,4.04,Chicago Cubs,Wrigley Field,CHC
2007,NL,CIN,CIN,C,5,72,90,783,204,4.94,Cincinnati Reds,Great American Ball Park,CIN
2007,AL,CLE,CLE,C,1,96,66,811,178,4.05,Cleveland Indians,Jacobs Field,CLE
2007,NL,COL,COL,W,2,90,73,860,171,4.32,Colorado Rockies,Coors Field,COL
2007,AL,DET,DET,C,2,88,74,887,177,4.57,Detroit Tigers,Comerica Park,DET
2007,NL,FLO,FLA,E,5,71,91,790,201,4.94,Florida Marlins,Dolphin Stadium,FLA
2007,NL,HOU,HOU,C,4,73,89,723,167,4.68,Houston Astros,Minute Maid Park,HOU
2007,AL,KCA,KCR,C,5,69,93,706,102,4.48,Kansas City Royals,Kauffman Stadium,KCR
2007,AL,LAA,ANA,W,1,94,68,822,123,4.23,Los Angeles Angels of Anaheim,Angel Stadium,LAA
2007,NL,LAN,LAD,W,4,82,80,735,129,4.2,Los Angeles Dodgers,Dodger Stadium,LAD
2007,NL,MIL,MIL,C,2,83,79,801,231,4.41,Milwaukee Brewers,Miller Park,MIL
2007,AL,MIN,MIN,C,3,79,83,718,118,4.15,Minnesota Twins,Hubert H Humphrey Metrodome,MIN
2007,AL,NYA,NYY,E,2,94,68,968,201,4.49,New York Yankees,Yankee Stadium II,NYY
2007,NL,NYN,NYM,E,2,88,74,804,177,4.26,New York Mets,Shea Stadium,NYM
2007,AL,OAK,OAK,W,3,76,86,741,171,4.28,Oakland Athletics,McAfee Coliseum,OAK
2007,NL,PHI,PHI,E,1,89,73,892,213,4.73,Philadelphia Phillies,Citizens Bank Park,PHI
2007,NL,PIT,PIT,C,6,68,94,724,148,4.93,Pittsburgh Pirates,PNC Park,PIT
2007,NL,SDN,SDP,W,3,89,74,741,171,3.7,San Diego Padres,Petco Park,SDP
2007,AL,SEA,SEA,W,2,88,74,794,153,4.73,Seattle Mariners,Safeco Field,SEA
2007,NL,SFN,SFG,W,5,71,91,683,131,4.19,San Francisco Giants,AT&T Park,SFG
2007,NL,SLN,STL,C,3,78,84,725,141,4.65,St. Louis Cardinals,Busch Stadium III,STL
2007,AL,TBA,TBD,E,5,66,96,782,187,5.53,Tampa Bay Devil Rays,Tropicana Field,TBD
2007,AL,TEX,TEX,W,4,75,87,816,179,4.75,Texas Rangers,Rangers Ballpark in Arlington,TEX
2007,AL,TOR,TOR,E,3,83,79,753,165,4,Toronto Blue Jays,Rogers Centre,TOR
2007,NL,WAS,WSN,E,4,73,89,673,123,4.58,Washington Nationals,R.F.K. Stadium,WSN
2008,NL,ARI,ARI,W,2,82,80,720,159,3.98,Arizona Diamondbacks,Chase Field,ARI
2008,NL,ATL,ATL,E,4,72,90,753,130,4.46,Atlanta Braves,Turner Field,ATL
2008,AL,BAL,BAL,E,5,68,93,782,172,5.13,Baltimore Orioles,Oriole Park at Camden Yards,BAL
2008,AL,BOS,BOS,E,2,95,67,845,173,4.01,Boston Red Sox,Fenway Park II,BOS
2008,AL,CHA,CHW,C,1,89,74,811,235,4.06,Chicago White Sox,U.S. Cellular Field,CHW
2008,NL,CHN,CHC,C,1,97,64,855,184,3.87,Chicago Cubs,Wrigley Field,CHC
2008,NL,CIN,CIN,C,5,74,88,704,187,4.55,Cincinnati Reds,Great American Ball Park,CIN
2008,AL,CLE,CLE,C,3,81,81,805,171,4.45,Cleveland Indians,Jacobs Field,CLE
2008,NL,COL,COL,W,3,74,88,747,160,4.77,Colorado Rockies,Coors Field,COL
2008,AL,DET,DET,C,5,74,88,821,200,4.9,Detroit Tigers,Comerica Park,DET
2008,NL,FLO,FLA,E,3,84,77,770,208,4.43,Florida Marlins,Dolphin Stadium,FLA
2008,NL,HOU,HOU,C,3,86,75,712,167,4.36,Houston Astros,Minute Maid Park,HOU
2008,AL,KCA,KCR,C,4,75,87,691,120,4.48,Kansas City Royals,Kauffman Stadium,KCR
2008,AL,LAA,ANA,W,1,100,62,765,159,3.99,Los Angeles Angels of Anaheim,Angel Stadium,LAA
2008,NL,LAN,LAD,W,1,84,78,700,137,3.68,Los Angeles Dodgers,Dodger Stadium,LAD
2008,NL,MIL,MIL,C,2,90,72,750,198,3.85,Milwaukee Brewers,Miller Park,MIL
2008,AL,MIN,MIN,C,2,88,75,829,111,4.16,Minnesota Twins,Hubert H Humphrey Metrodome,MIN
2008,AL,NYA,NYY,E,3,89,73,789,180,4.28,New York Yankees,Yankee Stadium II,NYY
2008,NL,NYN,NYM,E,2,89,73,799,172,4.07,New York Mets,Shea Stadium,NYM
2008,AL,OAK,OAK,W,3,75,86,646,125,4.01,Oakland Athletics,McAfee Coliseum,OAK
2008,NL,PHI,PHI,E,1,92,70,799,214,3.88,Philadelphia Phillies,Citizens Bank Park,PHI
2008,NL,PIT,PIT,C,6,67,95,735,153,5.08,Pittsburgh Pirates,PNC Park,PIT
2008,NL,SDN,SDP,W,5,63,99,637,154,4.41,San Diego Padres,Petco Park,SDP
2008,AL,SEA,SEA,W,4,61,101,671,124,4.73,Seattle Mariners,Safeco Field,SEA
2008,NL,SFN,SFG,W,4,72,90,640,94,4.38,San Francisco Giants,AT&T Park,SFG
2008,NL,SLN,STL,C,4,86,76,779,174,4.19,St. Louis Cardinals,Busch Stadium III,STL
2008,AL,TBA,TBD,E,1,97,65,774,180,3.82,Tampa Bay Rays,Tropicana Field,TBR
2008,AL,TEX,TEX,W,2,79,83,901,194,5.37,Texas Rangers,Rangers Ballpark in Arlington,TEX
2008,AL,TOR,TOR,E,4,86,76,714,126,3.49,Toronto Blue Jays,Rogers Centre,TOR
2008,NL,WAS,WSN,E,5,59,102,641,117,4.66,Washington Nationals,Nationals Park,WSN
2009,NL,ARI,ARI,W,5,70,92,720,173,4.42,Arizona Diamondbacks,Chase Field,ARI
2009,NL,ATL,ATL,E,3,86,76,735,149,3.57,Atlanta Braves,Turner Field,ATL
2009,AL,BAL,BAL,E,5,64,98,741,160,5.15,Baltimore Orioles,Oriole Park at Camden Yards,BAL
2009,AL,BOS,BOS,E,2,95,67,872,212,4.35,Boston Red Sox,Fenway Park II,BOS
2009,AL,CHA,CHW,C,3,79,83,724,184,4.14,Chicago White Sox,U.S. Cellular Field,CHW
2009,NL,CHN,CHC,C,2,83,78,707,161,3.84,Chicago Cubs,Wrigley Field,CHC
2009,NL,CIN,CIN,C,4,78,84,673,158,4.18,Cincinnati Reds,Great American Ball Park,CIN
2009,AL,CLE,CLE,C,4,65,97,773,161,5.06,Cleveland Indians,Jacobs Field,CLE
2009,NL,COL,COL,W,2,92,70,804,190,4.22,Colorado Rockies,Coors Field,COL
2009,AL,DET,DET,C,2,86,77,743,183,4.29,Detroit Tigers,Comerica Park,DET
2009,NL,FLO,FLA,E,2,87,75,772,159,4.29,Florida Marlins,Dolphin Stadium,FLA
2009,NL,HOU,HOU,C,5,74,88,643,142,4.54,Houston Astros,Minute Maid Park,HOU
2009,AL,KCA,KCR,C,4,65,97,686,144,4.83,Kansas City Royals,Kauffman Stadium,KCR
2009,AL,LAA,ANA,W,1,97,65,883,173,4.45,Los Angeles Angels of Anaheim,Angel Stadium,LAA
2009,NL,LAN,LAD,W,1,95,67,780,145,3.41,Los Angeles Dodgers,Dodger Stadium,LAD
2009,NL,MIL,MIL,C,3,80,82,785,182,4.83,Milwaukee Brewers,Miller Park,MIL
2009,AL,MIN,MIN,C,1,87,76,817,172,4.5,Minnesota Twins,Hubert H Humphrey Metrodome,MIN
2009,AL,NYA,NYY,E,1,103,59,915,244,4.26,New York Yankees,Yankee Stadium III,NYY
2009,NL,NYN,NYM,E,4,70,92,671,95,4.45,New York Mets,Citi Field,NYM
2009,AL,OAK,OAK,W,4,75,87,759,135,4.26,Oakland Athletics,Oakland-Alameda Country Coliseum,OAK
